-0.181831;0.611819;6.88257e-05;0.774647;0,619837; 131
-0.00508498;0.247989;2.25707e-05;-5.89605e-05;1,26917e-07; 199
0.688401;-0.399634;0.751401;0.111366;1,00772; 23
0.670872;-0.552964;0.77454;-0.774313;1,23968; 111
-0.277843;-0.981339;-0.0228432;-0.726339;0,706874; 21
-0.613875;0.586986;-0.789837;0.774781;1,24686; 117
0.26338;-0.921566;-0.0717661;-0.775257;0,779686; 119
0.759034;-0.59491;0.774688;-0.796239;1,25427; 69
0.0623417;-0.344797;-0.000880015;-0.00136075;8,36196e-05; 133
-0.794225;-0.833345;-0.779225;-0.770345;1,24091; 17
0.179596;0.529674;0.179571;0.784674;1,49543; 21
0.632283;0.12002;0.774535;-0.0016353;0,619923; 83
0.226265;0.461199;-0.0133926;0.774467;0,625545; 131
0.0834256;-0.614904;0.0834256;-0.614904;1,47536; 3
0.621446;0.699503;0.775076;0.774893;1,23968; 77
-0.633635;0.854085;-0.633635;0.854085;1,95872; 3
0.810568;-0.361529;0.766022;-0.000381843;0,622191; 113
-0.370516;0.745633;0.000536517;0.775129;0,619852; 107
-0.333374;0.642529;1.54716e-06;0.774642;0,619837; 167
-0.994781;-0.798144;-0.739781;-0.767166;1,27866; 21
-0.779471;0.949379;-0.774714;0.773319;1,23974; 81
-0.179143;0.925256;0.000135599;0.774681;0,619838; 171
-0.821086;0.0416786;-0.775008;-0.0103354;0,62324; 65
0.518013;0.781875;0.774582;0.774599;1,23968; 147
0.546382;-0.43803;0.775125;-0.865872;1,50045; 71
0.510319;-0.135474;0.776886;0.00169442;0,620076; 49
-0.259458;-0.793839;-0.000247294;-0.774558;0,61984; 127
0.707911;0.96803;0.774058;0.756631;1,24979; 69
-0.463802;-0.812269;-0.775185;-0.774445;1,23968; 157
0.640075;-0.306974;0.774808;4.24746e-05;0,619838; 149
0.404033;-0.248293;0.404007;0.0067067;2,16416; 21
-0.17976;0.710024;0.00253955;0.77382;0,620068; 87
-0.892243;0.805911;-0.774907;0.775039;1,23968; 167
-0.594539;0.773075;-0.594539;0.775075;2,01619; 11
-0.85706;0.823651;-0.779023;0.770795;1,24073; 65
0.177209;0.362628;0.177209;0.362628;2,94209; 3
-0.695379;0.147641;-0.695379;0.147641;1,42463; 3
0.584714;0.826561;0.774714;0.773274;1,23974; 65
-0.0500475;-0.176853;0.00017384;9.79785e-05;1,26797e-06; 103
0.555108;0.298181;0.774699;-5.39199e-05;0,619837; 169
-0.371489;-0.197871;0.0174282;-0.0211532;0,0238737; 91
0.582322;-0.700234;0.775158;-0.77462;1,23968; 153
-0.593939;0.144265;-0.593939;0.144265;1,99727; 3
-0.456096;0.356072;-0.456096;0.356072;4,18039; 3
0.318404;-0.396694;0.318353;0.114306;2,29239; 23
-0.120238;-0.981647;0.00674926;-0.726647;0,690881; 21
0.190029;0.187391;0.190029;0.187391;1,89413; 3
0.785671;0.383123;0.785671;0.383123;2,76162; 3
-0.961827;-0.422359;-0.774973;-0.848519;1,41156; 71
-0.733955;0.376001;-0.733955;0.376001;2,7939; 3
-0.449227;0.608117;-0.795545;0.774424;1,25334; 119
0.52294;0.969861;0.774684;0.755926;1,25058; 69
-0.191894;0.140164;-0.000303989;2.05141e-05;2,95595e-06; 165
-0.956917;0.0974491;-0.773474;-0.00910453;0,622524; 67
-0.661135;-0.995189;-0.66116;-0.740189;1,63124; 21
-0.529896;-0.772261;-0.529896;-0.772261;2,42401; 3
0.295436;-0.982979;0.29541;-0.727979;2,45414; 21
0.972032;-0.576891;0.972032;-0.576891;3,24026; 3
-0.574137;0.196676;-0.574137;0.196676;2,54395; 3
-0.546712;-0.358346;-0.774771;0.000487505;0,619845; 283
-0.888754;-0.613788;-0.7748;-0.82687;1,32574; 69
-0.06665;-0.988665;-0.00365004;-0.733665;0,671364; 21
-0.657267;-0.355654;-0.775208;2.6652e-05;0,619845; 255
-0.82107;0.524989;-0.79007;0.779989;1,24796; 21
-0.619863;-0.570601;-0.619863;-0.570601;2,78329; 3
0.511074;0.642422;0.774711;0.774719;1,23967; 97
-0.686318;-0.384079;-0.686369;0.126921;1,31675; 23
0.838621;-0.591794;0.838621;-0.591794;2,16356; 3
0.593462;0.982679;0.776102;0.769381;1,24062; 79
-0.940707;0.0633168;-0.774723;4.29938e-07;0,619837; 191
0.66651;0.570647;0.793497;0.825647;1,33285; 21
0.653387;-0.272814;0.774064;0.00201622;0,61998; 45
0.427779;-0.297723;0.776319;-0.00309015;0,620222; 87
-0.158906;-0.389372;-0.0319058;0.121628;0,469654; 23
0.610186;0.968169;0.768249;0.755082;1,25287; 69
0.950229;-0.670776;0.950229;-0.670776;2,44417; 3
-0.970219;-0.265097;-0.774664;0.000299692;0,61984; 155
-0.492312;0.367302;-0.492312;0.367302;4,09298; 3
0.34807;-0.648156;0.34807;-0.648156;3,08996; 3
0.544194;0.587146;0.775182;0.774951;1,23968; 111
0.243069;0.860573;0.243069;0.860573;2,24256; 3
0.0424928;-0.876611;0.0424801;-0.749611;0,696158; 19
0.110151;-0.504197;0.110151;-0.504197;2,30122; 3
0.816029;-0.37825;0.771482;0.000434821;0,620169; 113
-0.721861;-0.997927;-0.721886;-0.742927;1,35422; 21
-0.822206;-0.012742;-0.759425;0.00314579;0,62739; 31
-0.486796;-0.926831;-0.833114;-0.774749;1,34755; 119
-0.98168;-0.845497;-0.774709;-0.774743;1,23967; 277
-0.53007;0.271933;-0.53007;0.271933;3,41233; 3
0.321183;0.640092;0.000296518;0.774716;0,61984; 177
-0.660945;0.246425;-0.660945;0.246425;2,39358; 3
0.147864;0.56006;0.147838;0.81506;1,29485; 21
0.811808;0.804251;0.811808;0.804251;1,31071; 3
0.41553;0.854676;0.773266;0.772808;1,23985; 85
-0.778966;0.445712;-0.77469;0.775399;1,23969; 103
-0.640686;-0.340796;-0.817356;-0.00244451;0,677538; 117
-0.408024;-0.85303;0.0990157;-0.758325;0,925399; 43
0.854843;-0.443069;0.854843;-0.443069;2,96174; 3
-0.389459;-0.123331;0.00549228;-0.00128972;0,00101336; 247
0.446014;0.793049;0.777951;0.773232;1,24007; 89
